#,type,is_trade,freq,day_count,ticker,ric_leg2,roll_rules,tcost,country,settle_d,freq_leg2,ric,ric_root,src,tenor,ccy,roll_conv,fix_cal,calc_cal,_update,curve_name,reset,fpml,roll,lag,pms_index,is_inverted,multiplier,cal
3019,IRS,0,2,Act/365,JYSW9 Curncy,JPY6MFSR=,,0.25,JP,2,2,JPYSB6L9Y=TWEB,JPYSB6LIRS=TWEB,TWEB,9Y,JPY,back_eom,EN,"JN,EN",2022-05-12 12:47:16,LIBOR,0,JPY-LIBOR-BBA,,0,JPY-LIBOR-BBA_6M,0,1,"JN,YIN"
3020,IRS,0,2,Act/365,JYSW9 Curncy,JPY6MFSR=,,0.25,JP,2,2,JPYSB6L9Y=YIN,JPYSB6LIRS=YIN,YIN-L,9Y,JPY,back_eom,EN,"JN,EN",2022-05-12 12:47:16,LIBOR,0,JPY-LIBOR-BBA,,0,JPY-LIBOR-BBA_6M,0,1,"JN,YIN"
3021,FXFWD,0,,,JPYSN Curncy,,,0,JP,2,,JPYSN=,JPYFWD=,TR,SN,JPY,back_eom,JN,"",2022-05-12 12:47:16,,0,,,0,,0,100,""
3022,FIX,0,,Act/360,JY00S/N Index,,,0,JP,2,,JPYSNFSR=,JPYFSR=,TR,SN,JPY,back_eom,JN,"JN,EN",2022-05-12 12:47:16,LIBOR,0,JPY-LIBOR-BBA,,0,JPY-LIBOR-BBA_SN,0,1,JN
3023,FXFWD,0,,,JPY1W Curncy,,,0,JP,2,,JPYSW=,JPYFWD=,TR,1W,JPY,back_eom,JN,"",2022-05-12 12:47:16,,0,,,0,,0,100,""
3024,FIX,0,,Act/360,JY0001W Index,,,0,JP,2,,JPYSWFSR=,JPYFSR=,TR,1W,JPY,back_eom,JN,"JN,EN",2022-05-12 12:47:16,LIBOR,0,JPY-LIBOR-BBA,,0,JPY-LIBOR-BBA_1W,0,1,JN
3025,FXFWD,0,,,JPYTN Curncy,,,0,JP,2,,JPYTN=,JPYFWD=,TR,TN,JPY,back_eom,JN,"",2022-05-12 12:47:16,,0,,,0,,0,100,""
3026,BMK,0,,Act/Act,GTKRW10Y Govt,,,0,KR,2,,KR10YT=RR,KRBMK=,TR,10Y,KRW,back_eom,SK,SK,2022-05-12 12:47:16,,0,,,0,,0,1,SK
3027,BMK,0,,Act/Act,GTKRW1Y Govt,,,0,KR,2,,KR1YT=RR,KRBMK=,TR,1Y,KRW,back_eom,SK,SK,2022-05-12 12:47:16,,0,,,0,,0,1,SK
3028,BMK,0,,Act/Act,GTKRW20Y Govt,,,0,KR,2,,KR20YT=RR,KRBMK=,TR,20Y,KRW,back_eom,SK,SK,2022-05-12 12:47:16,,0,,,0,,0,1,SK
3029,BMK,0,,Act/Act,GTKRW2Y Govt,,,0,KR,2,,KR2YT=RR,KRBMK=,TR,2Y,KRW,back_eom,SK,SK,2022-05-12 12:47:16,,0,,,0,,0,1,SK
3030,BMK,0,,Act/Act,GTKRW30Y Govt,,,0,KR,2,,KR30YT=RR,KRBMK=,TR,30Y,KRW,back_eom,SK,SK,2022-05-12 12:47:16,,0,,,0,,0,1,SK
3031,BMK,0,,Act/Act,GTKRW3Y Govt,,,0,KR,2,,KR3YT=RR,KRBMK=,TR,3Y,KRW,back_eom,SK,SK,2022-05-12 12:47:16,,0,,,0,,0,1,SK
3032,BMK,0,,Act/Act,GTKRW4Y Govt,,,0,KR,2,,KR4YT=RR,KRBMK=,TR,4Y,KRW,back_eom,SK,SK,2022-05-12 12:47:16,,0,,,0,,0,1,SK
3033,BMK,0,,Act/Act,GTKRW5Y Govt,,,0,KR,2,,KR5YT=RR,KRBMK=,TR,5Y,KRW,back_eom,SK,SK,2022-05-12 12:47:16,,0,,,0,,0,1,SK
3034,FXFWD,0,,Act/365,KWN1M Curncy,,,0,KR,2,,KRW1MNDF=,KRWNDF=,TR,1M,KRW,back_eom,SK,,2022-05-12 12:47:16,,0,,,0,,0,1,
3035,FXFWD,1,,Act/365,KWN1Y Curncy,,,0,KR,2,,KRW1YNDF=,KRWNDF=,TR,1Y,KRW,back_eom,SK,,2022-05-12 12:47:16,,0,,,0,,0,1,
3036,FXFWD,0,,Act/365,KWN2M Curncy,,,0,KR,2,,KRW2MNDF=,KRWNDF=,TR,2M,KRW,back_eom,SK,,2022-05-12 12:47:16,,0,,,0,,0,1,
3037,FXFWD,0,,Act/365,KWN3M Curncy,,,0,KR,2,,KRW3MNDF=,KRWNDF=,TR,3M,KRW,back_eom,SK,,2022-05-12 12:47:16,,0,,,0,,0,1,
3038,FXFWD,0,,Act/365,KWN6M Curncy,,,0,KR,2,,KRW6MNDF=,KRWNDF=,TR,6M,KRW,back_eom,SK,,2022-05-12 12:47:16,,0,,,0,,0,1,
3039,FXFWD,0,,Act/365,KWN9M Curncy,,,0,KR,2,,KRW9MNDF=,KRWNDF=,TR,9M,KRW,back_eom,SK,,2022-05-12 12:47:16,,0,,,0,,0,1,
3040,FXFWD,1,,Act/365,KRWUSD Curncy,,,0,KR,2,,KRW=,KRWNDF=,TR,SPT,KRW,back_eom,SK,,2022-05-12 12:47:16,,0,,,0,,0,1,
3041,FUT,1,,Act/365,ZB1 Comdty,,,0,NZ,2,,NBBc1,NBB,TR,c1,NZD,back_eom,"WL,KD",SF,2022-05-12 12:47:16,,0,,,0,,0,1,SF
3042,FUT,1,,Act/365,ZB2 Comdty,,,0,NZ,2,,NBBc2,NBB,TR,c2,NZD,back_eom,"WL,KD",SF,2022-05-12 12:47:16,,0,,,0,,0,1,SF
3043,FUT,1,,Act/365,ZB3 Comdty,,,0,NZ,2,,NBBc3,NBB,TR,c3,NZD,back_eom,"WL,KD",SF,2022-05-12 12:47:16,,0,,,0,,0,1,SF
3044,FUT,1,,Act/365,ZB4 Comdty,,,0,NZ,2,,NBBc4,NBB,TR,c4,NZD,back_eom,"WL,KD",SF,2022-05-12 12:47:16,,0,,,0,,0,1,SF
3045,FUT,1,,Act/365,ZB5 Comdty,,,0,NZ,2,,NBBc5,NBB,TR,c5,NZD,back_eom,"WL,KD",SF,2022-05-12 12:47:16,,0,,,0,,0,1,SF
3046,FUT,1,,Act/365,ZB6 Comdty,,,0,NZ,2,,NBBc6,NBB,TR,c6,NZD,back_eom,"WL,KD",SF,2022-05-12 12:47:16,,0,,,0,,0,1,SF
3047,BMK,1,,Act/365,GTNOK10Y Govt,,,0,NO,2,,NO10YT=RR,NOBMK=,TR,10Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3048,BMK,0,,NL/365,GTNOK1Y Govt,,,0,NO,2,,NO1YT=RR,NOBMK=,TR,1Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3049,BMK,0,,NL/365,GTNOK3M Govt,,,0,NO,2,,NO3MT=RR,NOBMK=,TR,3M,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3050,BMK,0,,Act/365,GTNOK3Y Govt,,,0,NO,2,,NO3YT=RR,NOBMK=,TR,3Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3051,BMK,1,,Act/365,GTNOK5Y Govt,,,0,NO,2,,NO5YT=RR,NOBMK=,TR,5Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3052,BMK,0,,NL/365,GTNOK6M Govt,,,0,NO,2,,NO6MT=RR,NOBMK=,TR,6M,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3053,BMK,0,,Act/365,GTNOK9M Govt,,,0,NO,2,,NO9MT=RR,NOBMK=,TR,9M,NOK,back_eom,NO,NO,2022-05-12 12:47:16,,0,,,0,,0,1,NO
3054,IMM,0,1,30/360,NKS60040 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N10YIM1=,NOAM6NIMM1=,TR,10Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3055,IMM,0,1,30/360,NKS60040 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N10YIM1=TWEB,NOAM6NIMM1=TWEB,TWEB,10Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3056,IMM,0,1,30/360,NKS60040 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N10YIM1=YIN,NOAM6NIMM1=YIN,YIN-L,10Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3057,IMM,0,1,30/360,NKS60140 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N10YIM2=,NOAM6NIMM2=,TR,10Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3058,IMM,0,1,30/360,NKS60140 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N10YIM2=TWEB,NOAM6NIMM2=TWEB,TWEB,10Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3059,IMM,0,1,30/360,NKS60140 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N10YIM2=YIN,NOAM6NIMM2=YIN,YIN-L,10Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3060,IMM,0,1,30/360,NKS60048 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N12YIM1=,NOAM6NIMM1=,TR,12Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3061,IMM,0,1,30/360,NKS60048 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N12YIM1=TWEB,NOAM6NIMM1=TWEB,TWEB,12Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3062,IMM,0,1,30/360,NKS60048 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N12YIM1=YIN,NOAM6NIMM1=YIN,YIN-L,12Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3063,IMM,0,1,30/360,NKS60148 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N12YIM2=,NOAM6NIMM2=,TR,12Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3064,IMM,0,1,30/360,NKS60148 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N12YIM2=TWEB,NOAM6NIMM2=TWEB,TWEB,12Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3065,IMM,0,1,30/360,NKS60148 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N12YIM2=YIN,NOAM6NIMM2=YIN,YIN-L,12Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3066,IMM,0,1,30/360,NKS60004 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N1YIM1=,NOAM6NIMM1=,TR,1Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3067,IMM,0,1,30/360,NKS60004 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N1YIM1=TWEB,NOAM6NIMM1=TWEB,TWEB,1Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3068,IMM,0,1,30/360,NKS60004 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N1YIM1=YIN,NOAM6NIMM1=YIN,YIN-L,1Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3069,IMM,0,1,30/360,NKS60104 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N1YIM2=,NOAM6NIMM2=,TR,1Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3070,IMM,0,1,30/360,NKS60104 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N1YIM2=TWEB,NOAM6NIMM2=TWEB,TWEB,1Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3071,IMM,0,1,30/360,NKS60104 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N1YIM2=YIN,NOAM6NIMM2=YIN,YIN-L,1Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3072,IMM,0,1,30/360,NKS60080 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N20YIM1=,NOAM6NIMM1=,TR,20Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3073,IMM,0,1,30/360,NKS60080 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N20YIM1=TWEB,NOAM6NIMM1=TWEB,TWEB,20Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3074,IMM,0,1,30/360,NKS60080 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N20YIM1=YIN,NOAM6NIMM1=YIN,YIN-L,20Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3075,IMM,0,1,30/360,NKS60180 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N20YIM2=,NOAM6NIMM2=,TR,20Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3076,IMM,0,1,30/360,NKS60180 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N20YIM2=TWEB,NOAM6NIMM2=TWEB,TWEB,20Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3077,IMM,0,1,30/360,NKS60180 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N20YIM2=YIN,NOAM6NIMM2=YIN,YIN-L,20Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3078,IMM,0,1,30/360,NKS60008 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N2YIM1=,NOAM6NIMM1=,TR,2Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3079,IMM,0,1,30/360,NKS60008 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N2YIM1=TWEB,NOAM6NIMM1=TWEB,TWEB,2Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3080,IMM,0,1,30/360,NKS60008 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N2YIM1=YIN,NOAM6NIMM1=YIN,YIN-L,2Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3081,IMM,0,1,30/360,NKS60108 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N2YIM2=,NOAM6NIMM2=,TR,2Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3082,IMM,0,1,30/360,NKS60108 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N2YIM2=TWEB,NOAM6NIMM2=TWEB,TWEB,2Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3083,IMM,0,1,30/360,NKS60108 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N2YIM2=YIN,NOAM6NIMM2=YIN,YIN-L,2Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3084,IMM,0,1,30/360,NKS60120 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N30YIM1=,NOAM6NIMM1=,TR,30Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3085,IMM,0,1,30/360,NKS60120 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N30YIM1=TWEB,NOAM6NIMM1=TWEB,TWEB,30Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3086,IMM,0,1,30/360,NKS60120 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N30YIM1=YIN,NOAM6NIMM1=YIN,YIN-L,30Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3087,IMM,0,1,30/360,NKS61120 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N30YIM2=,NOAM6NIMM2=,TR,30Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3088,IMM,0,1,30/360,NKS61120 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N30YIM2=TWEB,NOAM6NIMM2=TWEB,TWEB,30Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3089,IMM,0,1,30/360,NKS61120 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N30YIM2=YIN,NOAM6NIMM2=YIN,YIN-L,30Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3090,IMM,0,1,30/360,NKS60012 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N3YIM1=,NOAM6NIMM1=,TR,3Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3091,IMM,0,1,30/360,NKS60012 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N3YIM1=TWEB,NOAM6NIMM1=TWEB,TWEB,3Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3092,IMM,0,1,30/360,NKS60012 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N3YIM1=YIN,NOAM6NIMM1=YIN,YIN-L,3Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3093,IMM,0,1,30/360,NKS60112 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N3YIM2=,NOAM6NIMM2=,TR,3Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3094,IMM,0,1,30/360,NKS60112 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N3YIM2=TWEB,NOAM6NIMM2=TWEB,TWEB,3Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3095,IMM,0,1,30/360,NKS60112 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N3YIM2=YIN,NOAM6NIMM2=YIN,YIN-L,3Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3096,IMM,0,1,30/360,NKS60016 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N4YIM1=,NOAM6NIMM1=,TR,4Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3097,IMM,0,1,30/360,NKS60016 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N4YIM1=TWEB,NOAM6NIMM1=TWEB,TWEB,4Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3098,IMM,0,1,30/360,NKS60016 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N4YIM1=YIN,NOAM6NIMM1=YIN,YIN-L,4Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3099,IMM,0,1,30/360,NKS60116 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N4YIM2=,NOAM6NIMM2=,TR,4Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3100,IMM,0,1,30/360,NKS60116 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N4YIM2=TWEB,NOAM6NIMM2=TWEB,TWEB,4Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3101,IMM,0,1,30/360,NKS60116 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N4YIM2=YIN,NOAM6NIMM2=YIN,YIN-L,4Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3102,IMM,0,1,30/360,NKS60020 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N5YIM1=,NOAM6NIMM1=,TR,5Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3103,IMM,0,1,30/360,NKS60020 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N5YIM1=TWEB,NOAM6NIMM1=TWEB,TWEB,5Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3104,IMM,0,1,30/360,NKS60020 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N5YIM1=YIN,NOAM6NIMM1=YIN,YIN-L,5Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3105,IMM,0,1,30/360,NKS60120 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N5YIM2=,NOAM6NIMM2=,TR,5Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3106,IMM,0,1,30/360,NKS60120 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N5YIM2=TWEB,NOAM6NIMM2=TWEB,TWEB,5Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3107,IMM,0,1,30/360,NKS60120 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N5YIM2=YIN,NOAM6NIMM2=YIN,YIN-L,5Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3108,IMM,0,1,30/360,NKS60024 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N6YIM1=,NOAM6NIMM1=,TR,6Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3109,IMM,0,1,30/360,NKS60024 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N6YIM1=TWEB,NOAM6NIMM1=TWEB,TWEB,6Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
3110,IMM,0,1,30/360,NKS60024 Curncy,OINOK6MD=,5,0.75,NO,2,2,NOAM6N6YIM1=YIN,NOAM6NIMM1=YIN,YIN-L,6Y,NOK,back_eom,NO,NO,2022-05-12 12:47:16,NIBOR,-1,NOK-NIBOR-NIBR,IMM,0,NOK-NIBOR-NIBR_6M,0,1,"NO,YIN"
